algorithm,model_variant,population,feature_set,transformed_feature,coefficient,absolute_coefficient_rank,selection_reason
LogisticRegression,balanced,Global,M4,categorical__county_id_18376,-0.572309282250975,1806,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18377,-0.5338261142854541,1971,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18378,-0.3087833052585633,3295,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18381,-0.6548647632826119,1450,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18383,1.1695593561277777,353,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18388,0.34598550134339007,3052,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18389,0.22727357595229888,3846,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18390,0.10041351534205288,4722,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18392,0.7899985471051681,1028,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18396,0.8567733118980537,861,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18397,-0.20264514675563958,4003,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18398,0.13295056390623256,4502,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18408,0.8270080030266675,936,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18409,-0.7246733923311584,1206,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18415,0.169652630281082,4246,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18420,-0.5367530447794392,1956,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18422,0.25772767024930676,3639,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18426,0.397078257183399,2723,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18428,-0.2872353035074146,3434,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18429,0.5949019164069,1716,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18435,-0.7714312395167195,1079,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18451,0.9915642417393882,558,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18453,-0.9806827927676861,578,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18455,-0.3518002145458549,3010,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18459,0.01633888499213184,5368,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18461,0.562445084862697,1855,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18467,0.8021820899200122,993,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18480,0.008564798202834881,5428,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18489,0.5963976138034983,1709,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18491,0.8745926412510663,820,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18495,0.282397003357143,3461,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18496,-0.4715518073781656,2307,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18497,0.5049376670349572,2132,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18506,-0.49719243068994073,2168,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18521,0.23490257044145976,3789,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18527,-0.05482991249603311,5068,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18532,-0.22246774490065918,3875,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18538,-1.0422120527062586,492,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18539,0.511832959921666,2095,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18540,-0.01650721394697467,5366,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18541,-0.40671339554702884,2660,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18542,-0.06254767880696767,5010,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18568,-0.006277597315940782,5446,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18577,-0.3378601459052374,3104,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18578,0.06912346314506765,4949,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18579,-0.5960633911001432,1712,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18582,-0.1938214096725356,4083,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18710,1.026074211545536,512,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18753,-0.7935333666863855,1018,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18755,0.5441678622054531,1922,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_18953,-0.17179244299440702,4229,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_200010,-0.8364932290804274,917,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20018,0.18535061030261654,4134,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20020,0.08053347210008491,4867,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20021,0.049037906680210096,5111,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20096,-0.2790732757305964,3487,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20100,1.1973918682210498,326,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20305,0.08928932301128244,4796,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20316,0.4412781879557749,2454,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20318,-0.7630482513510902,1094,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20321,-0.06764204983232969,4963,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20322,0.31011923433559024,3287,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20331,0.5882920845430519,1740,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20564,0.9447931148034576,653,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20572,0.7316747704550223,1182,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20635,-0.5217809825647675,2042,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20637,-0.18813618380152586,4117,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20640,0.8625472018062704,847,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20642,-0.156974796406011,4321,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20648,0.4025364429489813,2685,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_20653,-0.16845470640354315,4257,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_211144,-0.13704616797148206,4470,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_2343,-0.26710755789545176,3567,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_2479,-0.280741414196526,3472,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_2658,-0.2788846501385432,3490,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_2958,-0.39514783623845495,2738,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_300001,-0.0070223094955900655,5439,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_300006,-0.30638515761401425,3310,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_300011,0.02010486501278282,5340,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_303340,-0.42007571077395156,2577,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_303342,-0.22115423128773995,3890,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_303348,0.41800727936919113,2592,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_303438,-0.0073126188833564495,5437,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3079,0.171761829616038,4230,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3263,-0.14224578213169564,4431,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3301,-0.4350939784190333,2483,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3308,-0.100948824061954,4714,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3314,0.7982332999915251,1005,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3413,-0.1941788565764549,4077,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3421,0.002757701373076783,5478,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3423,0.519287632893143,2055,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3462,0.35953610054171237,2958,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3499,0.4562908163206723,2381,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3525,0.9180316692361925,709,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3571,0.7490778635311027,1136,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3587,-0.5670112489335726,1831,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3622,-0.5307816361882001,1986,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3643,-0.2610960466627058,3605,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_3804,0.2075646548166535,3974,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400001,-1.656267940803891,106,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400002,-0.6278063072618201,1563,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400010,0.2587675952701785,3632,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400029,-0.15298530443711933,4347,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400038,-0.1450956182555628,4403,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400052,0.0011444274863564442,5489,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400053,0.8072634304673455,986,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400060,-1.0988628338915412,424,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400343,-1.1010098900222067,420,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400351,-0.9848975047005141,571,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400510,-0.634077584723974,1538,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400514,-0.16173127508602983,4294,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400516,-0.5808018349707158,1768,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400548,-0.11334208747539158,4629,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400605,-0.4273349637724633,2535,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400607,-0.6873661421166781,1328,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400613,-0.3431218408822913,3069,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400614,-0.6843284036690871,1341,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400616,-0.42494223446188834,2550,interpretable_term
LogisticRegression,balanced,Global,M4,categorical__county_id_400617,-0.7287254300433817,1192,interpretable_term
